#peak_xpix[arcmin] peak_ypix cluster_xpix cluster_ypix SN coresize[arcmin] M500c redshift nmatch
507.780762 484.357910 507.424310 484.687303 6.489206 0.500000 2.10077e+14 0.738581 1
516.921387 608.898926 516.945795 608.883584 7.308616 0.500000 2.73725e+14 0.669752 1
575.002441 419.992676 575.283530 420.236710 5.780918 0.500000 1.5755e+14 1.110201 1
598.615723 332.966309 598.574345 333.433619 5.240074 0.500000 1.6821e+14 0.660889 1
609.851074 468.742676 609.726012 469.249574 4.972813 0.500000 1.9698e+14 0.943906 1
661.838379 317.922363 661.760598 318.510668 5.853604 0.500000 2.87172e+14 0.589250 1
726.013184 86.740723 725.598106 87.135361 8.610929 0.500000 2.86146e+14 0.551481 1
141.013184 330.871582 141.134759 330.866631 16.636822 0.750000 5.13383e+14 0.434914 1
253.937988 318.303223 254.276099 317.904603 4.533282 0.750000 1.29245e+14 0.464481 1
349.724121 273.361816 349.739510 272.771466 4.731318 0.750000 2.04404e+14 0.615768 1
388.381348 202.141113 388.033614 202.827306 4.744844 0.750000 1.74246e+14 0.320464 1
403.234863 431.228027 403.953438 431.740133 7.173503 0.750000 2.42075e+14 0.439165 1
523.015137 639.938965 522.585973 639.648346 5.186089 0.750000 1.84302e+14 0.618276 1
535.964355 753.435059 535.551882 753.065032 7.866325 0.750000 3.64631e+14 0.491585 1
572.145996 700.495605 572.317969 700.851824 5.564557 0.750000 2.55537e+14 0.596732 1
636.130371 131.682129 636.092341 131.582102 5.123935 0.750000 6.83407e+13 2.038273 1
663.933105 55.129395 664.035062 56.116319 4.520433 0.750000 1.40972e+14 0.637853 1
726.965332 113.400879 727.367159 113.881556 6.840839 0.750000 1.947e+14 0.497803 1
726.965332 113.400879 726.310265 113.950979 6.840839 0.750000 9.35682e+13 0.909632 2
278.884277 550.817871 278.204151 550.722889 9.493447 1.000000 1.66306e+14 0.288167 1
278.884277 550.817871 279.722033 551.087941 9.493447 1.000000 3.66147e+14 0.560850 2
468.552246 386.096191 469.059237 386.148355 6.396442 1.000000 2.65642e+14 0.461291 1
497.497559 121.779785 497.476963 122.070776 5.649806 1.000000 1.40567e+14 0.286188 1
599.948730 294.499512 599.846542 294.886020 4.755765 1.000000 2.09343e+14 0.842436 1
744.675293 730.012207 744.476448 729.682210 5.376674 1.000000 1.74824e+14 0.505515 1
481.882324 643.937988 482.185868 643.594369 4.614656 1.250000 1.36712e+14 0.829031 1
482.834473 112.258301 482.956513 113.145245 7.439965 1.250000 3.21698e+14 0.286539 1
482.834473 112.258301 481.904268 112.564925 7.439965 1.250000 7.00035e+13 0.470584 2
482.834473 112.258301 483.533707 111.809099 7.439965 1.250000 5.16461e+13 0.895995 3
676.882324 612.326660 676.594634 612.229818 6.990001 1.250000 2.92969e+14 0.378992 1
740.104980 758.957520 739.858854 758.780107 4.767490 1.250000 2.66814e+14 0.684247 1
75.124512 394.665527 75.700560 394.830526 4.749827 1.500000 1.78426e+14 0.273913 1
75.124512 394.665527 75.474361 394.858607 4.749827 1.500000 8.40031e+13 0.811554 2
319.255371 174.147949 319.841351 174.472740 4.825894 1.500000 1.18114e+14 0.481682 1
323.825684 201.188965 323.756155 201.085567 6.624303 1.500000 2.43783e+14 0.493892 1
540.725098 569.099121 539.981511 569.187083 4.892962 1.500000 1.69325e+14 0.624668 1
722.014160 303.640137 721.387686 304.017486 5.547537 1.500000 2.51938e+14 0.403166 1
767.336426 125.397949 766.486512 125.433364 4.925596 1.500000 8.71462e+13 0.962564 1
72.839355 315.827637 73.486920 316.197966 5.331662 1.750000 3.71735e+14 0.436913 1
646.413574 49.035645 646.081020 49.080718 5.066140 1.750000 2.43303e+14 0.473185 1
699.733887 601.281738 699.433783 600.668653 9.585918 2.000000 3.40173e+14 0.378912 1
128.635254 543.581543 129.070497 543.278557 13.114168 2.500000 5.92285e+14 0.204600 1
136.252441 327.634277 135.991438 328.080481 9.934548 2.500000 3.63067e+14 0.432930 1
136.252441 327.634277 135.698157 328.406526 9.934548 2.500000 6.48435e+13 0.681653 2
308.210449 550.437012 307.280222 551.077806 4.534746 2.500000 1.1406e+14 0.601673 1
308.210449 550.437012 307.580511 549.689380 4.534746 2.500000 9.82503e+13 1.198297 2
333.728027 768.859863 333.678537 768.422470 4.680230 2.500000 1.05819e+14 0.330882 1
49.606934 357.912598 49.685220 357.619863 5.329637 2.750000 2.66574e+14 0.913988 1
52.272949 195.476074 52.731118 195.914165 6.751899 2.750000 3.54516e+14 0.431921 1
142.917480 498.449707 143.005977 498.147000 6.476549 2.750000 2.97812e+14 0.457320 1
310.305176 476.169434 310.058584 476.019963 6.542282 2.750000 3.03161e+14 0.437956 1
756.862793 237.561035 755.834026 238.321987 4.637293 2.750000 1.09205e+14 0.577696 1
164.245605 642.795410 164.217304 642.954783 5.697515 3.000000 2.32134e+14 0.208772 1
180.241699 192.619629 180.433500 193.448574 4.645163 3.000000 5.06446e+13 0.903385 1
596.140137 714.016113 595.753094 713.412187 4.662707 3.000000 2.12999e+14 0.917216 1
9.426270 676.501465 9.721920 676.185136 5.206009 0.250000 2.47667e+14 1.096056 1
24.660645 638.034668 25.204919 638.438587 5.080232 0.250000 1.19534e+14 1.029012 1
45.607910 355.246582 45.920941 355.765800 6.886436 0.250000 2.59021e+14 0.911593 1
46.560059 74.743652 46.746179 75.287941 5.969092 0.250000 1.62292e+14 1.224219 1
95.881348 759.719238 95.580419 759.471949 4.827274 0.250000 1.18191e+14 0.610920 1
101.975098 470.646973 101.988115 470.387596 4.565017 0.250000 1.46474e+14 0.713247 1
110.734863 491.975098 111.337197 492.155811 4.554919 0.250000 2.21239e+14 1.391499 1
161.389160 393.332520 161.710382 392.896149 4.624814 0.250000 1.50555e+14 1.093358 1
189.763184 648.317871 189.842638 648.469387 4.708379 0.250000 2.43676e+14 0.911599 1
254.318848 732.678223 254.368919 731.976199 4.969695 0.250000 2.30278e+14 0.928626 1
279.836426 756.672363 279.779753 756.222464 10.492478 0.250000 3.52199e+14 1.174920 1
280.979004 100.451660 281.350681 100.882080 4.563820 0.250000 1.88615e+14 0.823138 1
302.687988 164.436035 302.576827 164.183760 4.603500 0.250000 8.66557e+13 0.860953 1
310.114746 622.229004 310.109283 621.876039 5.037718 0.250000 2.14948e+14 0.867337 1
336.774902 565.671387 336.685429 565.163047 7.872943 0.250000 2.976e+14 1.047148 1
345.153809 101.975098 345.401934 102.134762 5.808267 0.250000 2.44881e+14 1.059839 1
361.530762 521.491699 361.564329 521.133621 4.569303 0.250000 6.87744e+13 0.239274 1
361.530762 521.491699 361.723446 521.417499 4.569303 0.250000 1.45724e+14 0.748741 2
384.953613 689.260254 384.890222 689.138585 5.589797 0.250000 2.47134e+14 0.750810 1
451.223145 451.984863 451.307992 451.747152 5.385996 0.250000 1.36934e+14 1.856765 1
468.171387 298.308105 468.244936 298.552791 4.544401 0.250000 8.6788e+13 1.341972 1
468.171387 298.308105 467.698149 298.677598 4.544401 0.250000 8.11877e+13 2.065512 2
498.449707 84.455566 498.190702 85.102678 5.039142 0.250000 1.51473e+14 1.150027 1
503.972168 744.294434 503.879231 743.634857 4.719346 0.250000 1.04296e+14 1.233024 1
542.058105 204.045410 541.974421 204.445796 4.569563 0.250000 1.53457e+14 0.981211 1
553.103027 242.702637 553.139337 243.051115 7.620802 0.250000 2.78828e+14 1.000942 1
566.623535 306.115723 566.372062 306.499441 4.534930 0.250000 9.74928e+13 0.808129 1
572.336426 701.257324 572.317969 700.851824 5.222840 0.250000 2.55537e+14 0.596732 1
595.949707 713.635254 595.753094 713.412187 4.619829 0.250000 2.12999e+14 0.917216 1
610.041504 469.313965 609.726012 469.249574 4.767340 0.250000 1.9698e+14 0.943906 1
646.604004 49.035645 646.081020 49.080718 4.566798 0.250000 2.43303e+14 0.473185 1
682.595215 705.827637 682.213751 705.224501 4.856648 0.250000 2.04306e+14 1.387165 1
703.542480 186.145020 703.253442 186.174298 9.000451 0.250000 3.39711e+14 1.065207 1
725.822754 86.931152 725.598106 87.135361 7.909095 0.250000 2.86146e+14 0.551481 1
740.295410 759.338379 739.858854 758.780107 6.553041 0.250000 2.66814e+14 0.684247 1
766.955566 608.137207 766.333602 607.919533 6.794147 0.250000 2.83324e+14 0.961776 1
774.191895 696.877441 774.007276 696.835599 4.660009 0.250000 7.18062e+13 0.518262 1
774.191895 696.877441 774.703814 696.671019 4.660009 0.250000 1.05842e+14 0.896832 2
49.226074 357.722168 49.685220 357.619863 5.564677 0.500000 2.66574e+14 0.913988 1
60.651855 159.865723 61.183981 159.513118 4.834643 0.500000 1.14458e+14 0.568665 1
141.203613 330.681152 141.134759 330.866631 15.053001 0.500000 5.13383e+14 0.434914 1
164.245605 642.985840 164.217304 642.954783 5.025323 0.500000 2.32134e+14 0.208772 1
278.884277 550.627441 278.204151 550.722889 9.393955 0.500000 1.66306e+14 0.288167 1
278.884277 550.627441 279.722033 551.087941 9.393955 0.500000 3.66147e+14 0.560850 2
288.215332 328.395996 288.288789 328.519617 6.032173 0.500000 2.2475e+14 1.187701 1
315.446777 262.126465 315.284591 261.715735 4.600990 0.500000 1.36224e+14 0.355965 1
349.343262 272.409668 349.739510 272.771466 4.869073 0.500000 2.04404e+14 0.615768 1
390.856934 513.684082 390.801841 513.458412 6.155667 0.500000 1.70976e+14 0.735169 1
390.856934 513.684082 391.235515 513.067603 6.155667 0.500000 6.3529e+13 1.018477 2
500.734863 747.150879 500.397288 746.408501 4.750433 0.500000 1.59932e+14 0.275833 1
507.780762 484.929199 507.424310 484.687303 6.172485 0.500000 2.10077e+14 0.738581 1
535.964355 753.435059 535.551882 753.065032 7.475575 0.500000 3.64631e+14 0.491585 1
567.575684 576.716309 567.148937 576.799064 11.775338 0.500000 3.96014e+14 0.654485 1
632.131348 640.891113 631.992663 640.918218 7.285404 0.500000 2.68742e+14 0.576302 1
661.838379 318.112793 661.760598 318.510668 7.606423 0.500000 2.87172e+14 0.589250 1
52.653809 195.476074 52.731118 195.914165 7.855778 0.750000 3.54516e+14 0.431921 1
152.058105 340.583496 152.139001 340.526149 8.490253 0.750000 1.97605e+14 0.772587 1
210.139160 132.634277 210.358206 132.961137 5.807163 0.750000 1.86322e+14 0.391143 1
345.725098 211.472168 345.788814 211.664690 5.475145 0.750000 1.78457e+14 0.322261 1
403.806152 431.418457 403.953438 431.740133 5.109560 0.750000 2.42075e+14 0.439165 1
455.412598 547.961426 455.587871 547.808840 7.222277 0.750000 2.89055e+14 0.364918 1
11.711426 734.392090 11.791260 734.035360 6.845347 1.000000 1.66796e+14 0.307030 1
72.648926 316.018066 73.486920 316.197966 6.874199 1.000000 3.71735e+14 0.436913 1
142.727051 498.259277 143.005977 498.147000 4.707122 1.000000 2.97812e+14 0.457320 1
197.761230 214.328613 197.732336 213.942291 4.596447 1.000000 2.03775e+14 0.945636 1
357.722168 353.913574 357.658870 354.182389 6.579668 1.000000 3.08187e+14 0.443075 1
517.302246 609.089355 516.945795 608.883584 5.961068 1.000000 2.73725e+14 0.669752 1
541.867676 545.485840 541.985346 545.349480 4.888349 1.000000 1.14862e+14 0.269952 1
551.579590 516.921387 551.020063 516.765593 5.117572 1.000000 1.70711e+14 0.719305 1
586.999512 34.182129 586.432872 34.292701 6.652070 1.000000 2.4946e+14 0.432515 1
677.263184 611.945801 676.594634 612.229818 5.119845 1.000000 2.92969e+14 0.378992 1
119.875488 251.462402 120.190980 251.694302 4.639301 1.250000 1.64008e+14 0.707101 1
136.062012 328.015137 135.991438 328.080481 11.049353 1.250000 3.63067e+14 0.432930 1
136.062012 328.015137 135.698157 328.406526 11.049353 1.250000 6.48435e+13 0.681653 2
311.447754 172.814941 311.455565 172.743484 4.558186 1.250000 1.34652e+14 0.622122 1
344.011230 119.304199 343.990146 119.502242 6.947320 1.250000 2.50197e+14 1.203135 1
538.059082 296.022949 538.025283 296.482682 5.283906 1.250000 1.29751e+14 0.352124 1
699.543457 601.281738 699.433783 600.668653 9.054919 1.250000 3.40173e+14 0.378912 1
708.112793 439.416504 708.293831 438.649392 4.821176 1.250000 1.39238e+14 0.254337 1
265.935059 563.767090 266.212451 563.960262 5.667780 1.500000 1.9644e+14 0.612053 1
134.157715 633.273926 134.586658 632.872517 4.912141 2.000000 1.95252e+14 0.395887 1
244.987793 422.658691 246.107149 422.997894 4.782588 2.000000 1.36182e+14 0.792851 1
310.114746 476.359863 310.058584 476.019963 7.535754 2.000000 3.03161e+14 0.437956 1
324.016113 201.188965 323.756155 201.085567 5.933828 2.000000 2.43783e+14 0.493892 1
388.571777 203.283691 388.033614 202.827306 5.501933 2.000000 1.74246e+14 0.320464 1
634.226074 376.193848 634.024580 375.857830 5.819924 2.000000 1.93408e+14 0.322538 1
730.202637 614.421387 729.766452 614.628321 5.358080 2.000000 2.40881e+14 0.448081 1
237.751465 486.452637 237.622311 485.879162 4.849179 2.500000 1.98211e+14 0.495716 1
128.254395 543.581543 129.070497 543.278557 13.580734 2.750000 5.92285e+14 0.204600 1
731.916504 134.538574 731.045623 134.212261 4.751121 2.750000 2.75072e+14 0.239216 1
12.473145 122.541504 13.272479 122.889006 4.576299 3.000000 1.87477e+14 0.391698 1
108.640137 637.272949 110.211658 637.545483 4.654891 3.000000 1.32225e+14 0.396955 1
252.414551 241.940918 252.687247 242.998858 4.644488 3.000000 1.71689e+14 0.629019 1
280.217285 216.423340 280.298460 217.004578 4.795874 3.000000 1.06146e+14 0.707740 1
416.945801 19.709473 417.058961 19.807320 5.640524 3.000000 1.80006e+14 0.423706 1
445.510254 525.109863 445.435402 524.123358 4.585208 3.000000 2.78491e+14 0.288916 1
482.644043 112.639160 482.956513 113.145245 5.439625 3.000000 3.21698e+14 0.286539 1
482.644043 112.639160 481.904268 112.564925 5.439625 3.000000 7.00035e+13 0.470584 2
482.644043 112.639160 483.533707 111.809099 5.439625 3.000000 5.16461e+13 0.895995 3
599.187012 666.599121 597.977625 667.307932 4.525989 3.000000 7.51248e+13 1.010714 1
742.961426 92.644043 742.942178 90.575939 4.547350 3.000000 1.32349e+14 0.404842 1
9.235840 676.501465 9.721920 676.185136 5.759604 0.250000 2.47667e+14 1.096056 1
12.282715 734.201660 11.791260 734.035360 5.775920 0.250000 1.66796e+14 0.307030 1
45.798340 355.437012 45.920941 355.765800 4.852887 0.250000 2.59021e+14 0.911593 1
46.369629 74.743652 46.746179 75.287941 5.340541 0.250000 1.62292e+14 1.224219 1
49.416504 358.103027 49.685220 357.619863 4.768749 0.250000 2.66574e+14 0.913988 1
79.694824 245.559082 79.883702 245.688306 4.929273 0.250000 8.73599e+13 0.936185 1
133.967285 633.273926 134.586658 632.872517 4.802007 0.250000 1.95252e+14 0.395887 1
152.058105 340.773926 152.139001 340.526149 7.357534 0.250000 1.97605e+14 0.772587 1
210.139160 132.824707 210.358206 132.961137 6.047950 0.250000 1.86322e+14 0.391143 1
210.710449 707.160645 210.690481 706.780622 4.547196 0.250000 1.52844e+14 0.846931 1
232.038574 569.289551 232.350301 569.045888 5.069938 0.250000 1.6308e+14 1.124554 1
266.125488 563.767090 266.212451 563.960262 6.332905 0.250000 1.9644e+14 0.612053 1
278.312988 182.336426 278.613650 182.922476 4.909759 0.250000 2.6318e+14 0.622379 1
279.836426 756.672363 279.779753 756.222464 9.377726 0.250000 3.52199e+14 1.174920 1
291.071777 361.530762 291.328434 361.606450 4.988330 0.250000 1.31067e+14 0.525052 1
308.020020 593.283691 307.913577 592.779722 4.634046 0.250000 1.4204e+14 1.575133 1
308.972168 189.382324 309.183426 189.541558 6.580108 0.250000 2.08049e+14 1.262186 1
310.114746 622.038574 310.109283 621.876039 6.867378 0.250000 2.14948e+14 0.867337 1
333.156738 562.814941 333.544386 562.705268 4.976339 0.250000 2.078e+14 1.044500 1
343.630371 119.685059 343.990146 119.502242 7.202182 0.250000 2.50197e+14 1.203135 1
345.534668 101.594238 345.401934 102.134762 6.125496 0.250000 2.44881e+14 1.059839 1
364.196777 210.520020 364.545488 211.023547 5.362940 0.250000 1.65214e+14 0.397041 1
384.953613 688.879395 384.890222 689.138585 5.889668 0.250000 2.47134e+14 0.750810 1
388.190918 202.331543 388.033614 202.827306 4.729445 0.250000 1.74246e+14 0.320464 1
390.476074 467.980957 390.517126 467.574109 4.579487 0.250000 2.38243e+14 0.483333 1
407.424316 308.400879 407.212268 307.667102 4.747165 0.250000 1.29409e+14 0.891819 1
482.263184 530.632324 482.155462 530.510749 4.624815 0.250000 1.51639e+14 0.918362 1
491.213379 643.176270 490.970228 642.436076 4.648984 0.250000 1.36284e+14 0.522142 1
499.782715 494.260254 500.511982 494.158065 4.795984 0.250000 8.28627e+13 1.384319 1
505.495605 16.281738 505.899432 16.603860 5.823849 0.250000 2.14017e+14 0.542466 1
552.912598 242.893066 553.139337 243.051115 7.892383 0.250000 2.78828e+14 1.000942 1
578.430176 154.343262 578.909737 154.561679 4.893584 0.250000 2.05774e+14 0.544185 1
596.140137 714.016113 595.753094 713.412187 4.754538 0.250000 2.12999e+14 0.917216 1
632.131348 641.081543 631.992663 640.918218 6.176365 0.250000 2.68742e+14 0.576302 1
638.415527 154.533691 638.133602 154.731722 4.812240 0.250000 1.48648e+14 1.470557 1
682.404785 705.827637 682.213751 705.224501 5.257990 0.250000 2.04306e+14 1.387165 1
703.542480 186.145020 703.253442 186.174298 9.043480 0.250000 3.39711e+14 1.065207 1
711.921387 285.930176 711.961370 285.812273 5.895780 0.250000 2.08307e+14 0.770786 1
721.252441 303.640137 721.387686 304.017486 4.702078 0.250000 2.51938e+14 0.403166 1
725.822754 86.550293 725.598106 87.135361 8.147017 0.250000 2.86146e+14 0.551481 1
29.802246 141.013184 30.303780 141.516176 4.621254 0.500000 7.16062e+13 0.857633 1
178.908691 310.686035 179.111395 310.839365 4.549454 0.500000 1.84942e+14 0.358997 1
253.557129 706.589355 253.762854 706.120720 5.108254 0.500000 1.74554e+14 1.584199 1
278.884277 551.008301 278.204151 550.722889 9.922989 0.500000 1.66306e+14 0.288167 1
278.884277 551.008301 279.722033 551.087941 9.922989 0.500000 3.66147e+14 0.560850 2
455.222168 548.151855 455.587871 547.808840 5.564155 0.500000 2.89055e+14 0.364918 1
567.385254 576.906738 567.148937 576.799064 10.184134 0.500000 3.96014e+14 0.654485 1
608.708496 40.466309 608.522483 40.781519 4.626618 0.500000 1.52343e+14 0.719275 1
661.838379 317.922363 661.760598 318.510668 6.801799 0.500000 2.87172e+14 0.589250 1
677.263184 612.326660 676.594634 612.229818 6.688781 0.500000 2.92969e+14 0.378992 1
756.672363 503.020020 756.547719 503.221700 6.554903 0.500000 1.65227e+14 0.678967 1
758.576660 325.539551 758.554670 325.845791 4.501242 0.500000 1.54958e+14 1.028744 1
759.719238 261.364746 758.903357 261.506708 7.644642 0.500000 2.65638e+14 0.608929 1
766.765137 608.327637 766.333602 607.919533 7.263983 0.500000 2.83324e+14 0.961776 1
77.980957 618.229980 78.681719 617.896496 6.030240 0.750000 2.43211e+14 0.736703 1
142.727051 498.259277 143.005977 498.147000 7.572452 0.750000 2.97812e+14 0.457320 1
362.102051 521.872559 361.723446 521.417499 4.596296 0.750000 1.45724e+14 0.748741 1
391.047363 514.064941 390.801841 513.458412 4.757872 0.750000 1.70976e+14 0.735169 1
403.425293 431.228027 403.953438 431.740133 6.259511 0.750000 2.42075e+14 0.439165 1
468.933105 385.905762 469.059237 386.148355 5.841496 0.750000 2.65642e+14 0.461291 1
517.111816 609.089355 516.945795 608.883584 7.511929 0.750000 2.73725e+14 0.669752 1
